pivot_week,support,weeks_to_20pct_from_pivot,hit_20pct,support_broken_before_20,first_break_weeks_from_pivot,max_forward_return,symbol
2019-08-09,109.5,12.0,True,False,31.0,4.095890410958904,ASTERDM
2019-10-04,113.2,4.0,True,False,23.0,3.9293286219081267,ASTERDM
2020-03-27,78.0,2.0,True,False,,6.153846153846154,ASTERDM
2020-05-22,82.8,2.0,True,False,,6.361111111111112,ASTERDM
2020-07-17,119.05,5.0,True,False,8.0,4.669886602267955,ASTERDM
2020-09-11,118.35,2.0,True,False,,4.7034220532319395,ASTERDM
2020-10-16,129.1,4.0,True,False,,4.5383423702556165,ASTERDM
2020-11-06,131.55,2.0,True,False,,4.5659445077917145,ASTERDM
2020-12-25,156.25,34.0,True,True,5.0,3.6860800000000005,ASTERDM
2021-03-26,132.55,7.0,True,False,,4.5239532251980386,ASTERDM
2021-06-04,142.4,6.0,True,False,,4.14185393258427,ASTERDM
2021-07-09,150.95,6.0,True,True,5.0,3.8506127856906263,ASTERDM
2021-08-13,148.4,2.0,True,False,,3.933962264150943,ASTERDM
2021-10-01,206.0,49.0,True,True,3.0,2.554368932038835,ASTERDM
2021-10-29,176.0,2.0,True,False,8.0,3.1602272727272727,ASTERDM
2021-11-26,186.75,34.0,True,True,3.0,2.9207496653279788,ASTERDM
2021-12-24,167.5,14.0,True,True,9.0,3.37134328358209,ASTERDM
2022-03-11,158.1,3.0,True,False,,3.6312460468058196,ASTERDM
2022-04-22,179.2,12.0,True,True,3.0,3.085937500000001,ASTERDM
2022-05-13,162.6,2.0,True,False,,3.503075030750308,ASTERDM
2022-06-24,168.25,3.0,True,False,,3.3518573551263007,ASTERDM
2022-08-19,200.6,3.0,True,False,,2.6500498504486543,ASTERDM
2022-09-30,227.25,5.0,True,False,7.0,2.222002200220022,ASTERDM
2022-11-18,213.35,21.0,True,True,10.0,2.431919381298336,ASTERDM
2022-12-16,219.05,22.0,True,True,5.0,2.3426158411321616,ASTERDM
2023-02-03,201.3,7.0,True,False,,2.637357178340785,ASTERDM
2023-05-12,240.4,4.0,True,False,,2.045757071547421,ASTERDM
2023-07-28,295.1,10.0,True,True,3.0,1.4811928159945782,ASTERDM
2023-08-18,294.35,7.0,True,False,,1.487514863258026,ASTERDM
2023-09-22,321.8,10.0,True,True,3.0,1.2753262896208826,ASTERDM
2023-10-13,317.1,7.0,True,False,34.0,1.3090507726269314,ASTERDM
2023-12-01,328.05,2.0,True,False,27.0,1.231976832799878,ASTERDM
2023-12-22,381.7,8.0,True,False,18.0,0.9182604139376476,ASTERDM
2024-01-19,394.0,4.0,True,False,14.0,0.8583756345177667,ASTERDM
2024-03-29,402.2,2.0,True,False,4.0,0.8204873197414224,ASTERDM
2024-05-17,338.0,12.0,True,True,3.0,1.1662721893491126,ASTERDM
2024-06-07,311.1,2.0,True,False,,1.3535840565734492,ASTERDM
2024-07-26,315.5,2.0,True,False,,1.3207606973058637,ASTERDM
2024-10-25,396.2,5.0,True,False,17.0,0.8480565371024738,ASTERDM
2024-11-22,426.0,2.0,True,False,12.0,0.7187793427230047,ASTERDM
2024-12-20,472.3,21.0,True,True,6.0,0.5502858352741902,ASTERDM
2025-03-07,387.1,3.0,True,False,,0.891500904159132,ASTERDM
2025-05-30,536.6,5.0,True,False,35.0,0.3645173313455088,ASTERDM
2025-08-01,572.1,10.0,True,True,4.0,0.27984618073763334,ASTERDM
2025-08-29,570.05,6.0,True,False,21.0,0.28444873256731884,ASTERDM
2025-12-19,587.7,15.0,True,True,5.0,0.20741875106346774,ASTERDM
2026-02-06,519.1,2.0,True,False,,0.36698131381236765,ASTERDM
2026-03-27,603.8,,False,False,,0.17522358396820148,ASTERDM
2016-06-17,1006.0,73.0,True,True,8.0,3.9403578528827037,ASTRAZEN
2016-08-12,992.1,65.0,True,True,5.0,4.009575647616168,ASTRAZEN
2016-09-30,919.55,58.0,True,True,6.0,4.404817573813278,ASTRAZEN
2016-11-11,909.7,51.0,True,True,16.0,4.463339562493129,ASTRAZEN
2016-12-23,909.9,45.0,True,True,10.0,4.462138696560062,ASTRAZEN
2017-03-03,908.0,7.0,True,False,17.0,4.473568281938326,ASTRAZEN
2017-03-31,919.0,32.0,True,True,9.0,4.408052230685528,ASTRAZEN
2017-05-05,935.1,27.0,True,True,3.0,4.314939578654689,ASTRAZEN
2017-06-30,902.05,18.0,True,True,6.0,4.509672412837426,ASTRAZEN
2017-08-25,880.2,9.0,True,False,,4.646443990002272,ASTRAZEN
2017-09-29,901.1,5.0,True,False,,4.515481078681611,ASTRAZEN
2017-12-22,1090.05,25.0,True,True,6.0,3.5594238796385484,ASTRAZEN
2018-02-09,1001.0,15.0,True,True,4.0,3.965034965034965,ASTRAZEN
2018-06-08,1108.85,2.0,True,False,,3.4821211164720207,ASTRAZEN
2018-10-05,1490.1,18.0,True,True,7.0,2.3353466210321456,ASTRAZEN
2018-12-07,1306.05,5.0,True,False,,2.8259637839286396,ASTRAZEN
2019-02-08,1570.0,2.0,True,False,,3.5993312101910826,ASTRAZEN
2019-04-05,1927.0,2.0,True,False,9.0,2.7472496107939803,ASTRAZEN
2019-05-10,2078.95,24.0,True,True,3.0,2.4733639577671425,ASTRAZEN
2019-06-21,1810.0,2.0,True,False,8.0,2.9894751381215467,ASTRAZEN
2019-07-26,1830.1,9.0,True,True,3.0,3.1375881099393474,ASTRAZEN
2019-08-23,1632.55,2.0,True,False,,3.638265290496463,ASTRAZEN
2020-01-10,2480.0,16.0,True,True,4.0,2.2818548387096773,ASTRAZEN
2020-02-07,2415.0,2.0,True,False,5.0,2.370186335403727,ASTRAZEN
2020-03-27,1885.0,2.0,True,False,,3.805862068965517,ASTRAZEN
2020-05-22,2595.0,2.0,True,False,92.0,2.5495183044315994,ASTRAZEN
2020-07-17,3277.0,7.0,True,True,4.0,2.262435154104364,ASTRAZEN
2020-08-14,3250.0,3.0,True,False,28.0,2.2895384615384615,ASTRAZEN
2020-10-23,4126.3,159.0,True,True,9.0,1.5909410367641712,ASTRAZEN
2020-11-13,4180.0,162.0,True,True,6.0,1.5576555023923446,ASTRAZEN
2020-12-25,4055.05,2.0,True,False,4.0,1.6364656416073782,ASTRAZEN
2021-01-29,3540.0,12.0,True,True,4.0,2.0200564971751414,ASTRAZEN
2021-02-26,3110.25,8.0,True,True,4.0,2.4373442649304717,ASTRAZEN
2021-04-02,3005.0,3.0,True,False,30.0,2.557737104825291,ASTRAZEN
2021-05-14,3750.0,122.0,True,True,3.0,1.8509333333333333,ASTRAZEN
2021-08-20,3051.45,95.0,True,True,9.0,2.503580265119861,ASTRAZEN
2021-09-24,3075.0,90.0,True,True,4.0,2.4767479674796746,ASTRAZEN
2021-11-26,2958.2,50.0,True,True,9.0,2.6140220404299916,ASTRAZEN
2021-12-24,2972.0,46.0,True,True,5.0,2.5972409152086136,ASTRAZEN
2022-02-25,2529.7,20.0,True,True,5.0,3.226192829189232,ASTRAZEN
2022-04-01,2525.95,15.0,True,True,6.0,3.232466992616639,ASTRAZEN
2022-05-13,2445.7,2.0,True,False,,3.37134562701885,ASTRAZEN
2022-06-24,2654.9,7.0,True,False,,3.0268936683114243,ASTRAZEN
2022-08-26,2974.15,11.0,True,True,5.0,2.5946404855168703,ASTRAZEN
2022-10-21,2911.0,3.0,True,False,,2.6726210924081073,ASTRAZEN
2022-11-25,3175.0,32.0,True,True,18.0,2.367244094488189,ASTRAZEN
2022-12-30,3240.25,30.0,True,True,6.0,2.2994367718540234,ASTRAZEN
2023-02-10,3186.05,21.0,True,True,7.0,2.3555656690886835,ASTRAZEN
2023-03-31,3103.6,11.0,True,True,4.0,2.444709369764145,ASTRAZEN
2023-04-28,3098.0,7.0,True,False,,2.4509360877985795,ASTRAZEN
2023-05-26,3125.0,4.0,True,False,,2.42112,ASTRAZEN
2023-10-27,4475.0,8.0,True,False,,1.389050279329609,ASTRAZEN
2023-11-17,4510.0,5.0,True,False,,1.370509977827051,ASTRAZEN
2023-12-22,4600.7,2.0,True,False,,1.3237768165713915,ASTRAZEN
2024-02-16,5228.45,15.0,True,True,4.0,1.0447742638831778,ASTRAZEN
2024-03-15,4785.0,9.0,True,False,,1.2342737722048067,ASTRAZEN
2024-05-10,4800.15,2.0,True,False,,1.227222065977105,ASTRAZEN
2024-06-07,5468.05,2.0,True,False,,0.955175976810746,ASTRAZEN
2024-06-28,6069.7,2.0,True,False,,0.7613720612221362,ASTRAZEN
2024-07-26,6225.0,9.0,True,False,17.0,0.7174297188755021,ASTRAZEN
2024-08-16,6464.65,6.0,True,True,3.0,0.653763158098273,ASTRAZEN
2024-09-06,6367.55,3.0,True,False,11.0,0.6789817119614294,ASTRAZEN
2024-11-22,6220.0,6.0,True,False,,0.7188102893890675,ASTRAZEN
2025-01-03,6312.75,2.0,True,False,,0.6935566908241257,ASTRAZEN
2025-01-24,6619.5,7.0,True,False,,0.6150766674220107,ASTRAZEN
2025-03-07,6620.1,2.0,True,False,,0.6149302880621137,ASTRAZEN
2025-04-11,7201.15,2.0,True,False,,0.48462398366927517,ASTRAZEN
2025-06-27,8676.0,,False,True,6.0,0.13525818349469798,ASTRAZEN
2025-08-29,7955.0,9.0,True,False,30.0,0.23815210559396616,ASTRAZEN
2025-09-26,8692.0,,False,True,14.0,0.13316843074091111,ASTRAZEN
2025-11-14,8828.5,,False,True,6.0,0.07260576541881414,ASTRAZEN
2026-01-16,8020.0,,False,True,10.0,0.14962593516209477,ASTRAZEN
2016-05-27,182.25,5.0,True,False,21.0,7.148148148148149,ASTRAL
2016-07-15,203.45,35.0,True,True,9.0,6.866797739002212,ASTRAL
2016-08-19,209.25,30.0,True,True,4.0,7.223655913978494,ASTRAL
2016-09-30,186.75,23.0,True,True,3.0,8.214457831325301,ASTRAL
2016-10-21,180.0,20.0,True,True,3.0,9.140833333333333,ASTRAL
2016-11-18,173.7,16.0,True,True,3.0,9.508635578583766,ASTRAL
2016-12-23,165.17,7.0,True,False,,10.051341042562209,ASTRAL
2017-01-27,168.84,2.0,True,False,,10.216003316749585,ASTRAL
2017-04-28,236.93,6.0,True,False,,6.9926982653104295,ASTRAL
2017-05-26,239.49,2.0,True,False,,6.9072612635183095,ASTRAL
2017-08-04,272.7,6.0,True,False,,5.9442977631096445,ASTRAL
2017-12-22,320.4,3.0,True,False,,5.214419475655431,ASTRAL
2018-02-09,329.63,3.0,True,False,,5.040408943360737,ASTRAL
2018-03-23,371.25,10.0,True,False,29.0,4.363232323232323,ASTRAL
2018-04-27,397.44,9.0,True,False,23.0,4.009812801932367,ASTRAL
2018-05-25,398.32,5.0,True,False,19.0,3.998744727856999,ASTRAL
2018-07-06,432.05,4.0,True,False,12.0,3.684758708482814,ASTRAL
2018-08-10,469.85,31.0,True,True,7.0,3.3801213153133975,ASTRAL
2018-10-12,367.2,3.0,True,False,,4.604575163398693,ASTRAL
2019-01-25,459.09,6.0,True,False,61.0,3.4827811540220877,ASTRAL
2019-02-22,475.67,3.0,True,False,57.0,3.4043139151092143,ASTRAL
2019-03-29,480.13,9.0,True,False,50.0,3.4650407181388374,ASTRAL
2019-05-10,512.6,5.0,True,False,44.0,3.2233710495513073,ASTRAL
2019-06-21,566.39,13.0,True,True,5.0,3.152615688836314,ASTRAL
2019-07-26,531.02,8.0,True,False,33.0,3.621294866483372,ASTRAL
2019-09-20,535.11,2.0,True,False,25.0,3.585972977518641,ASTRAL
2019-11-08,579.94,12.0,True,False,18.0,3.2314722212642684,ASTRAL
2020-01-24,605.28,33.0,True,True,6.0,3.0543219666931005,ASTRAL
2020-03-27,419.43,2.0,True,False,,4.85079751090766,ASTRAL
2020-04-24,478.13,15.0,True,True,4.0,4.132495346453894,ASTRAL
2020-05-22,433.18,2.0,True,False,,4.665081490373517,ASTRAL
2020-06-19,477.51,7.0,True,False,,4.1391593893321605,ASTRAL
2020-07-17,511.34,3.0,True,False,,3.7991551609496623,ASTRAL
2020-09-25,599.37,7.0,True,False,,3.0942990139646627,ASTRAL
2020-10-30,605.79,2.0,True,False,,3.0509087307482794,ASTRAL
2021-01-22,904.5,2.0,True,False,,1.713101160862355,ASTRAL
2021-03-26,1109.25,8.0,True,True,3.0,1.2123056118999322,ASTRAL
2021-04-16,1058.4,2.0,True,False,,1.31859410430839,ASTRAL
2021-05-14,1167.75,2.0,True,False,,1.1014771997430959,ASTRAL
2021-08-27,1460.7,6.0,True,True,4.0,0.6800164304785377,ASTRAL
2021-09-24,1434.75,2.0,True,False,21.0,0.7104025091479351,ASTRAL
2021-10-22,1557.64,12.0,True,True,6.0,0.5754603117536785,ASTRAL
2021-12-03,1545.04,6.0,True,True,3.0,0.5883083933102056,ASTRAL
2021-12-24,1545.0,3.0,True,False,5.0,0.5883495145631068,ASTRAL
2022-01-28,1531.91,32.0,True,True,3.0,0.6019217839168096,ASTRAL
2022-02-25,1315.16,6.0,True,False,11.0,0.8659326621855894,ASTRAL
2022-05-27,1207.31,10.0,True,True,3.0,1.032617968872949,ASTRAL
2022-06-24,1186.16,6.0,True,False,,1.0688608619410531,ASTRAL
2022-09-30,1596.75,36.0,True,True,3.0,0.5368717707844057,ASTRAL
2022-10-28,1454.25,30.0,True,True,3.0,0.6874677668901497,ASTRAL
2022-11-18,1399.88,26.0,True,True,14.0,0.7530074006343399,ASTRAL
2022-12-30,1407.0,20.0,True,True,8.0,0.744136460554371,ASTRAL
2023-02-24,1352.81,12.0,True,True,3.0,0.8140019662776001,ASTRAL
2023-03-31,1297.8,6.0,True,False,101.0,0.8908922792417939,ASTRAL
2023-04-28,1383.55,3.0,True,False,94.0,0.7736980954790214,ASTRAL
2023-07-14,1772.75,33.0,True,True,27.0,0.3842899450007051,ASTRAL
2023-09-29,1810.25,33.0,True,True,4.0,0.3556138654881922,ASTRAL
2023-10-27,1773.0,18.0,True,True,12.0,0.38409475465313037,ASTRAL
2023-12-22,1823.55,21.0,True,True,3.0,0.34572674179485063,ASTRAL
2024-01-19,1740.0,5.0,True,False,41.0,0.41034482758620694,ASTRAL
2024-03-22,1878.6,8.0,True,False,21.0,0.30629191951453216,ASTRAL
2024-04-19,1936.05,4.0,True,False,7.0,0.26752924769504927,ASTRAL
2024-06-07,1931.4,3.0,True,False,10.0,0.2705809257533396,ASTRAL
2024-08-16,1859.0,,False,True,8.0,0.09626143087681549,ASTRAL
2024-09-20,1875.0,,False,True,3.0,0.08690666666666669,ASTRAL
2024-11-22,1695.5,,False,True,5.0,0.10115010321439111,ASTRAL
2025-03-14,1232.3,11.0,True,False,,0.4352836160025968,ASTRAL
2025-04-11,1244.05,7.0,True,False,,0.42172742253124884,ASTRAL
2025-05-09,1250.0,3.0,True,False,,0.41496,ASTRAL
2025-08-15,1263.7,12.0,True,False,,0.39962016301337333,ASTRAL
2025-10-03,1350.0,20.0,True,True,16.0,0.3101481481481483,ASTRAL
2026-01-02,1350.0,7.0,True,True,3.0,0.3101481481481483,ASTRAL
2026-01-23,1332.9,3.0,True,False,,0.3269562607847549,ASTRAL
2025-06-06,301.0,9.0,True,False,,2.117109634551495,ATHERENERG
2025-08-01,329.2,2.0,True,False,,1.8500911300121508,ATHERENERG
2025-11-07,582.05,2.0,True,False,,0.6119749162443091,ATHERENERG
2025-12-12,636.1,3.0,True,False,4.0,0.47500393019965403,ATHERENERG
2026-01-23,589.0,2.0,True,False,,0.5929541595925296,ATHERENERG
2026-03-13,650.6,2.0,True,False,,0.44213034122348605,ATHERENERG
2016-05-06,1701.05,8.0,True,False,,4.061579612592222,ATUL
2016-06-03,1811.2,7.0,True,True,3.0,3.859374999999999,ATUL
2016-06-24,1795.4,4.0,True,False,,4.090787568229921,ATUL
2016-08-12,1880.05,4.0,True,False,13.0,4.138161219116513,ATUL
2016-09-16,2043.0,3.0,True,False,8.0,3.894273127753304,ATUL
2016-11-11,1880.0,2.0,True,False,,4.834574468085107,ATUL
2016-12-30,1916.1,5.0,True,False,,4.724649026668755,ATUL
2017-02-17,2155.15,37.0,True,True,3.0,4.089668932556898,ATUL
2017-03-10,2112.05,5.0,True,False,8.0,4.193532350086408,ATUL
2017-05-05,1945.4,2.0,True,False,,4.638429114834995,ATUL
2017-05-26,2382.05,32.0,True,True,5.0,3.604857160848848,ATUL
2017-06-30,2355.0,25.0,True,True,3.0,3.657749469214437,ATUL
2017-08-11,1950.0,6.0,True,False,,4.625128205128205,ATUL
2018-02-09,2525.0,11.0,True,False,,3.3441584158415845,ATUL
2018-04-27,2665.65,18.0,True,True,8.0,3.114943822332264,ATUL
2018-06-29,2600.75,6.0,True,False,,3.2176295299432853,ATUL
2018-08-03,2716.0,4.0,True,False,,3.038659793814433,ATUL
2018-10-05,2830.1,2.0,True,False,,2.87583477615632,ATUL
2018-12-14,3249.05,23.0,True,True,6.0,2.3760637724873424,ATUL
2019-01-25,3225.0,17.0,True,True,7.0,2.4012403100775193,ATUL
2019-03-15,3200.0,9.0,True,False,54.0,2.4278125,ATUL
2019-05-03,3401.1,6.0,True,False,46.0,2.225133045191262,ATUL
2019-06-21,3909.95,32.0,True,True,3.0,1.8054067187559943,ATUL
2019-07-26,3530.0,12.0,True,True,4.0,2.1073654390934844,ATUL
2019-09-06,3425.55,6.0,True,False,28.0,2.2021135292142864,ATUL
2019-11-15,3968.0,11.0,True,True,5.0,1.7643649193548385,ATUL
2019-12-27,3907.35,5.0,True,False,11.0,1.807273471790344,ATUL
2020-03-27,2923.2,2.0,True,False,,2.752394636015326,ATUL
2020-05-22,4176.05,10.0,True,False,,1.626644795919589,ATUL
2020-06-19,4372.15,7.0,True,False,,1.5088343263611725,ATUL
2020-09-25,5824.95,26.0,True,True,4.0,0.8831062927578779,ATUL
2020-10-23,5760.0,17.0,True,False,178.0,0.9043402777777778,ATUL
2020-12-18,5951.0,14.0,True,False,169.0,0.8432196269534531,ATUL
2021-01-29,6222.0,10.0,True,False,143.0,0.762937962070074,ATUL
2021-03-19,6452.2,3.0,True,False,136.0,0.7000402963330337,ATUL
2021-08-13,8765.0,8.0,True,False,13.0,0.25145464917284666,ATUL
2021-12-03,8162.6,6.0,True,False,23.0,0.3300664004116334,ATUL
2021-12-24,8313.45,3.0,True,False,11.0,0.30593195364138825,ATUL
2022-01-28,9043.8,,False,True,4.0,0.17731484552953414,ATUL
2022-03-11,8216.25,2.0,True,False,9.0,0.29589532937775753,ATUL
2022-05-27,7750.0,10.0,True,False,33.0,0.26618064516129025,ATUL
2022-08-26,8836.75,,False,True,5.0,0.11046482021105031,ATUL
2022-10-28,8102.05,,False,True,3.0,0.10439333255163818,ATUL
2022-11-18,7928.0,,False,True,5.0,0.12863900100908188,ATUL
2023-01-27,6873.75,,False,True,7.0,0.1900345517366795,ATUL
2023-03-17,6745.65,73.0,True,True,7.0,0.21263332666236767,ATUL
2023-05-05,6530.0,65.0,True,True,10.0,0.2526799387442573,ATUL
2023-05-26,6565.0,62.0,True,True,7.0,0.24600152322924607,ATUL
2023-06-16,6640.0,59.0,True,True,4.0,0.2319277108433735,ATUL
2023-07-21,6466.75,54.0,True,True,14.0,0.26493215293617345,ATUL
2023-11-03,6122.05,38.0,True,True,17.0,0.3361537393520144,ATUL
2024-02-02,6132.0,25.0,True,True,4.0,0.3339856490541422,ATUL
2024-03-29,5730.0,15.0,True,True,9.0,0.4275741710296683,ATUL
2024-05-10,5814.3,9.0,True,True,3.0,0.40687615018144907,ATUL
2024-06-07,5174.85,2.0,True,False,38.0,0.5807221465356482,ATUL
2024-08-16,7590.2,,False,True,5.0,0.07770546230665865,ATUL
2024-10-25,7166.35,,False,True,4.0,0.1298638777062242,ATUL
2024-11-22,7148.0,,False,True,3.0,0.08953553441522111,ATUL
2025-02-28,5149.55,4.0,True,False,6.0,0.5123651581206123,ATUL
2025-04-11,4752.0,2.0,True,False,,0.6388888888888888,ATUL
2025-06-20,6810.0,,False,True,5.0,0.14361233480176216,ATUL
2025-07-25,6464.5,,False,True,3.0,0.08330110604068364,ATUL
2025-08-29,6215.0,,False,True,4.0,0.11078037007240549,ATUL
2025-11-14,5660.0,12.0,True,True,4.0,0.2196996466431096,ATUL
2025-12-12,5606.0,8.0,True,True,6.0,0.2314484480913308,ATUL
2026-01-23,5560.5,2.0,True,False,,0.24152504271198638,ATUL
2026-03-13,5977.0,,False,False,,0.10716078300150578,ATUL
2016-05-27,712.5,17.0,True,True,4.0,0.4931929824561405,AUROPHARMA
2016-06-24,667.05,4.0,True,False,25.0,0.5949329135746948,AUROPHARMA
2016-08-19,729.0,6.0,True,False,11.0,0.4593964334705076,AUROPHARMA
2016-11-11,680.1,95.0,True,True,5.0,0.5643287751801207,AUROPHARMA
2016-12-30,621.9,28.0,True,True,17.0,0.7107251969770061,AUROPHARMA
2017-02-17,628.25,22.0,True,True,10.0,0.6934341424592123,AUROPHARMA
2017-03-10,649.9,19.0,True,True,5.0,0.6370210801661795,AUROPHARMA
2017-05-05,581.6,9.0,True,True,3.0,0.8292640990371389,AUROPHARMA
2017-06-02,503.05,2.0,True,False,123.0,1.114899115396084,AUROPHARMA
2017-08-11,665.0,12.0,True,False,17.0,0.5998496240601505,AUROPHARMA
2017-09-29,665.05,5.0,True,False,10.0,0.5997293436583717,AUROPHARMA
2017-10-27,725.0,144.0,True,True,3.0,0.46744827586206905,AUROPHARMA
2017-12-08,650.0,39.0,True,True,6.0,0.636769230769231,AUROPHARMA
2018-02-23,560.7,26.0,True,True,4.0,0.8974496165507402,AUROPHARMA
2018-03-23,544.1,5.0,True,False,10.0,0.9553390920786622,AUROPHARMA
2018-06-08,527.0,4.0,True,False,70.0,1.0187855787476283,AUROPHARMA
2018-07-20,565.05,5.0,True,False,52.0,0.8828422263516507,AUROPHARMA
2018-10-26,708.5,92.0,True,True,9.0,0.5016231474947073,AUROPHARMA
2018-12-28,697.1,18.0,True,True,9.0,0.5778224071151916,AUROPHARMA
2019-03-01,695.0,8.0,True,False,11.0,0.6936690647482013,AUROPHARMA
2019-06-28,576.0,46.0,True,True,3.0,1.2432291666666666,AUROPHARMA
2019-08-09,536.6,37.0,True,True,9.0,1.773574357062989,AUROPHARMA
2019-10-11,435.35,2.0,True,False,5.0,2.6568278396692313,AUROPHARMA
2019-11-15,389.35,5.0,True,False,17.0,3.0888660588159755,AUROPHARMA
2019-12-13,430.0,7.0,True,False,13.0,2.702325581395349,AUROPHARMA
2020-01-10,442.0,4.0,True,False,9.0,2.6018099547511313,AUROPHARMA
2020-02-07,460.2,2.0,True,False,5.0,2.4593654932637983,AUROPHARMA
2020-03-27,288.85,2.0,True,False,,4.511511164964514,AUROPHARMA
2020-07-31,770.4,2.0,True,False,8.0,1.0664589823468327,AUROPHARMA
2020-09-25,738.05,9.0,True,False,47.0,1.1570354312038482,AUROPHARMA
2020-10-23,749.2,6.0,True,False,43.0,1.124933262146289,AUROPHARMA
2020-12-25,801.1,2.0,True,False,12.0,0.9872675071776307,AUROPHARMA
2021-01-22,880.15,16.0,True,True,5.0,0.808782593876044,AUROPHARMA
2021-02-26,837.0,8.0,True,True,3.0,0.9020310633213859,AUROPHARMA
2021-03-19,797.3,4.0,True,False,21.0,0.9967389941051048,AUROPHARMA
2021-06-18,917.75,133.0,True,True,6.0,0.7346771996731136,AUROPHARMA
2021-08-27,660.3,100.0,True,True,12.0,1.4110252915341515,AUROPHARMA
2021-10-01,706.5,96.0,True,True,3.0,1.2533616418966735,AUROPHARMA
2021-11-26,620.5,84.0,True,True,9.0,1.565672844480258,AUROPHARMA
2022-01-28,590.1,3.0,True,False,6.0,1.6978478224029825,AUROPHARMA
2022-03-11,584.25,2.0,True,False,9.0,1.7248609328198543,AUROPHARMA
2022-06-24,503.45,44.0,True,True,14.0,2.162180951435098,AUROPHARMA
2022-07-29,524.2,42.0,True,True,8.0,2.0370087752766115,AUROPHARMA
2022-09-30,494.3,29.0,True,True,6.0,2.2207161642727087,AUROPHARMA
2023-01-06,429.2,12.0,True,True,3.0,2.7092264678471576,AUROPHARMA
2023-02-03,397.2,2.0,True,False,,3.0080563947633436,AUROPHARMA
2023-03-17,444.75,3.0,True,False,,2.579539066891512,AUROPHARMA
2023-05-19,581.25,5.0,True,False,,1.7389247311827956,AUROPHARMA
2023-09-08,815.8,9.0,True,False,,0.951458690855602,AUROPHARMA
2023-11-03,834.65,2.0,True,False,,0.9073863295992333,AUROPHARMA
2023-12-15,996.3,23.0,True,True,8.0,0.5979122754190505,AUROPHARMA
2024-02-16,958.5,7.0,True,False,,0.6609285341679707,AUROPHARMA
2024-03-15,984.3,9.0,True,False,,0.6173930712181246,AUROPHARMA
2024-04-19,1069.3,7.0,True,False,44.0,0.4888244646030113,AUROPHARMA
2024-06-07,1109.45,5.0,True,False,35.0,0.4349452431384919,AUROPHARMA
2024-06-28,1180.1,5.0,True,False,24.0,0.34903821710024574,AUROPHARMA
2024-10-04,1407.0,,False,True,4.0,0.08034825870646767,AUROPHARMA
2024-11-22,1215.6,,False,True,3.0,0.14749917736097418,AUROPHARMA
2024-12-13,1173.1,,False,True,5.0,0.1890716903929761,AUROPHARMA
2025-03-07,1031.05,4.0,True,False,5.0,0.3528926822171574,AUROPHARMA
2025-04-11,1010.0,2.0,True,False,,0.3810891089108912,AUROPHARMA
2025-05-16,1119.9,46.0,True,True,5.0,0.24555763907491746,AUROPHARMA
2025-06-20,1078.5,38.0,True,True,6.0,0.29337042188224394,AUROPHARMA
2025-09-05,1016.1,10.0,True,False,,0.37279795295738616,AUROPHARMA
2025-10-10,1066.8,22.0,True,False,,0.3075553055868019,AUROPHARMA
2025-12-12,1160.5,18.0,True,True,5.0,0.2019819043515727,AUROPHARMA
2026-02-13,1106.0,6.0,True,False,,0.2612115732368898,AUROPHARMA
2024-05-10,146.44,2.0,True,False,,3.6640262223436224,AIIL
2024-06-07,156.66,2.0,True,False,,3.3597599897867996,AIIL
2024-07-26,191.88,2.0,True,False,,2.559516364394413,AIIL
2024-09-13,310.01,6.0,True,False,9.0,1.2031547369439695,AIIL
2024-11-15,308.2,4.0,True,False,14.0,1.2160934458144061,AIIL
2025-01-31,318.24,12.0,True,True,3.0,1.1461789844142785,AIIL
2025-02-28,265.1,2.0,True,False,,1.5763862693323274,AIIL
2025-03-21,280.98,2.0,True,False,,1.4307779913161078,AIIL
2025-04-11,282.33,2.0,True,False,,1.419154889668119,AIIL
2025-05-09,330.32,2.0,True,False,,1.0676919350932428,AIIL
2025-07-25,453.2,2.0,True,False,32.0,0.5070609002647839,AIIL
2025-08-15,499.1,2.0,True,False,24.0,0.36846323382087753,AIIL
2025-10-03,590.2,,False,True,4.0,0.15723483564893237,AIIL
2025-12-12,504.0,3.0,True,False,7.0,0.35515873015873023,AIIL
2026-02-13,472.0,,False,True,3.0,0.11705508474576276,AIIL
2026-03-13,400.0,2.0,True,False,,0.318125,AIIL
2017-04-28,721.15,10.0,True,True,3.0,7.181376967343827,DMART
2017-05-26,691.55,4.0,True,False,,7.531559540163402,DMART
2017-08-11,860.0,3.0,True,False,,5.8604651162790695,DMART
2017-09-29,982.05,2.0,True,False,,5.007840741306451,DMART
2017-10-27,1070.7,17.0,True,True,15.0,4.510413748015317,DMART
2017-12-22,1083.0,9.0,True,True,7.0,4.447830101569714,DMART
2018-02-09,1060.1,2.0,True,False,,4.565512687482314,DMART
2018-03-23,1262.0,4.0,True,False,28.0,3.6751188589540416,DMART
2018-05-25,1333.1,2.0,True,False,19.0,3.4257745105393447,DMART
2018-06-29,1420.0,64.0,True,True,13.0,3.154929577464789,DMART
2018-10-26,1125.75,2.0,True,False,,4.240950477459472,DMART
2019-01-25,1343.0,34.0,True,True,13.0,3.393149664929263,DMART
2019-05-10,1226.0,8.0,True,False,,3.8123980424143555,DMART
2019-06-14,1280.0,11.0,True,False,,3.609375,DMART
2019-07-12,1286.3,7.0,True,False,,3.5867993469641606,DMART
