symbol,company_name,page
JAIPURKURT,Nandani Creation,8
JINDWORLD,Jindal Worldwide,1
KARNIKA,Karnika Industri,3
KAYTEX,Kaytex Fabrics,7
KEN,Ken Enter.,7
KITEX,Kitex Garments,1
KKCL,Kewal Kir.Cloth.,1
KPRMILL,K P R Mill Ltd,1
LAGNAM,Lagnam Spintex,6
LAL,Lorenzini Appar.,6
LAMBODHARA,Lambodhara Text.,6
LAXMICOT,Laxmi Cotspin,10
LEMERITE,Le Merite Export,2
LIBAS,Libas Consumer,9
LOVABLE,Lovable Lingerie,6
LOYALTEX,Loyal Textile,6
LUXIND,Lux Industries,1
MANOMAY,Manomay Tex Indi,3
MARALOVER,Maral Overseas,5
MFML,Mahalaxmi Fab.,10
MHLXMIRU,Mahalaxmi Rubtec,5
MITTAL,Mittal Life Styl,8
MODTHREAD,Modern Threads,5
MOHITIND,Mohit Industries,9
MONTECARLO,Monte Carlo Fas.,2
MORARJEE,Morarjee Text.,11
NAGREEKEXP,Nagreeka Exports,7
NAHARINDUS,Nahar Indl. Ent.,3
NAHARSPING,Nahar Spinning,2
NDL,Nandan Denim,4
NEELAM,Neelam Linens,10
NITINSPIN,Nitin Spinners,1
NRVANDANA,N R Vandana,6
ORBTEXP,Orbit Exports,3
PAGEIND,Page Industries,1
PARAMOUNT,Paramount Dye,10
PASHUPATI,Pashupati Cotsp.,2
PDSL,PDS,1
PGIL,Pearl Global Ind,1
PIONEEREMB,Pion. Embroider.,7
PRECOT,Precot,3
PURPLEUTED,Purple United,4
RAJASPETRO,Rajas. Petro Syn,10
RAJRILTD,Raj Rayon Inds.,2
RAJVIR,Rajvir Inds.,14
RAYMONDLSL,Raymond Lifestyl,1
RELCHEMQ,Rel. Chemotex,6
RNBDENIMS,R&B Denims,3
RSWM,RSWM Ltd,3
RUBYMILLS,Ruby Mills,2
RUPA,Rupa & Co,2
SAHAJ,Sahaj Fashions,14
SALONA,Salona Cotspin,5
SANATHAN,Sanathan Textile,1
SANGAMIND,Sangam India,1
SARLAPOLY,Sarla Performanc,3
SBC,SBC Exports,2
SDREAMS,S D Retail,5
SELMC,SEL Mfg. Co,6
SGL,STL Global,10
SHEKHAWATI,Shekhawati Inds,9
SHIVAMILLS,Shiva Mills,8
SHIVATEX,Shiva Texyarn,5
SHREEKARNI,Shree Karni,4
SIDDHICOTS,Siddhi Cotspin,7
SIGNORIA,Signoria Creatio,9
SILKY,Silky Overseas,6
SIYSIL,Siyaram Silk,1
SOMATEX,Soma Textiles,4
SPAL,S P Apparels,1
SPLIL,SPL Industries,7
SPORTKING,Sportking India,2
SPUNWEB,Spunweb Nonwoven,4
SRTL,Shree Ram Twist.,5
SSDL,Saraswati Saree,4
SUMEETINDS,Sumeet Industrie,2
SUPERSPIN,Super Spinning,10
SURYALAXMI,Suryalak. Cott.,6
SUTLEJTEX,Sutlej Textiles,3
SVPGLOB,SVP Global,9
SWARAJ,Swaraj Suiting,3
THOMASCOTT,Thomas Scott,3
TRIDENT,Trident,1
TTL,T T,4
UNITEDPOLY,United Polyfab,3
VARDHACRLC,Vardhman Acrylic,4
VARDMNPOLY,Vardhman Polytex,4
VCL,Vaxtex Cotfab,10
VEEKAYEM,Veekayem Fash.,7
VERA,Vera Synthetic,9
VGL,Varvee Global,4
VINNY,Vinny Overseas,8
VIPCLOTHNG,VIP Clothing,5
VISHAL,Vishal Fabrics,3
VIVIDHA,Visagar Polytex,12
VTL,Vardhman Textile,1
WEIZMANIND,Weizmann,6
WELSPUNLIV,Welspun Living,1
WINSOME,Winsome Yarns,12
ZODIACLOTH,Zodiac Cloth. Co,5
