symbol,company_name,page
544205,National Perox.,6
544265,Nexxus Petro,8
544272,Shiv Texchem,6
544308,Hilltone Softwar,8
544324,Citichem India,11
544327,Technichem Org.,7
544369,Beezaasan Exp.,5
544371,Vikram Aroma,10
544460,Patel Chem,6
544472,Mehul Colours,8
544551,Bhavik Enterpris,5
544582,Shlokka Dyes,8
544584,SK Minerals & Additives,6
AARTIIND,Aarti Industries,1
AARTISURF,Aarti Surfactant,6
ACI,Archean Chemical,1
AETHER,Aether Industri.,1
AGARIND,Agarwal Indl.,4
AKSHARCHEM,AksharChem (I),7
ALKALI,Alkali Metals,8
ALKYLAMINE,Alkyl Amines,2
AMBANIORGO,Ambani Orgochem,7
AMNPLST,Amines & Plast.,4
ANDHRSUGAR,Andhra Sugars,3
ANURAS,Anupam Rasayan,1
ARUNAYA,Arunaya Organics,9
ARVEE,Arvee Laborat.,7
ASAHISONG,Asahi Songwon,6
ATUL,Atul,1
BALAMINES,Balaji Amines,2
BASF,BASF India,1
BEPL,Bhansali Engg.,3
BHAGERIA,Bhageria Indust.,4
BIOPOL,Biopol Chemicals,7
BODALCHEM,Bodal Chemicals,4
CAMLINFINE,Camlin Fine,3
CHEMBOND,Chembond Materi.,7
CHEMBONDCH,Chembond Chemic.,5
CHEMCON,Chemcon Special.,5
CHEMFAB,Chemfab Alka.,5
CHEMPLASTS,Chemplast Sanmar,2
CLEAN,Clean Science,1
DCW,DCW,3
DDEVPLSTIK,DDev Plastiks,3
DEEPAKFERT,Deepak Fertilis.,1
DEEPAKNTR,Deepak Nitrite,1
DHARIWAL,Dhariwalcorp,5
DIAMINESQ,Diamines & Chem.,6
DICIND,DIC India,5
DMCC,DMCC Speciality,4
DSFCL,DCM Shriram Fine Chemicals,7
DUCOL,Ducol Organics,7
DYNPRO,Dynemic Products,6
ELLEN,Ellen.Indl.Gas,2
EPIGRAL,Epigral,2
EXCELINDUS,Excel Industries,3
FAIRCHEMOR,Fairchem Organic,4
FCL,Fineotex Chem,2
FINEORG,Fine Organic,1
FLUOROCHEM,Gujarat Fluoroch,1
FOSECOIND,Foseco India,2
GALAXYSURF,Galaxy Surfact.,2
GEMAROMA,Gem Aromatics,4
GHCL,GHCL,2
GNFC,G N F C,2
GOCLCORP,GOCL Corpn.,3
GRAUWEIL,Grauer & Weil,2
GUJALKALI,Gujarat Alkalies,2
HINDCON,Hindcon Chemical,8
HPAL,HP Adhesives,6
HPIL,Hindprakash Indu,7
HSCL,Himadri Special,1
IEML,Indian Emuls,7
IGPL,I G Petrochems,3
INDOAMIN,Indo Amines,4
INDOBORAX,Indo Borax & Ch.,4
IPHL,Indian Phosphate,7
ISHANCH,Ishan Dyes,7
IVP,IVP,7
JAYAGROGN,Jayant Agro Org.,5
JGCHEM,J.G.Chemicals,3
JOCIL,Jocil,8
JUBLCPL,Jubilant Agri,2
JUBLINGREA,Jubilant Ingrev.,1
KIRIINDUS,Kiri Industries,3
KOTHARIPET,Kothari Petroche,4
KRONOX,Kronox Lab,5
KSHITIJPOL,Kshitij Polyline,9
LINDEINDIA,Linde India,1
LORDSCHLO,Lords Chloro,5
LXCHEM,Laxmi Organic,2
MAHICKRA,Mahickra Chem.,6
MANALIPETC,Manali Petrochem,4
MANORG,Mangalam Organic,5
NAVINFLUOR,Navin Fluo.Intl.,1
NEOCHEM,Neochem Bio,7
NEOGEN,Neogen Chemicals,2
NEPTUNE,Neptune Pet.,5
NOCIL,NOCIL,2
OAL,Oriental Aromat.,4
OCCLLTD,OCCL,5
OMKARCHEM,Omkar Spl.Chem.,11
PARAGON,Paragon Fine,8
PASUPTAC,Pasupati Acrylon,5
PAUSHAKLTD,Paushak,3
PCBL,PCBL Chemical,1
PIDILITIND,Pidilite Inds.,1
PLASTIBLEN,Plastiblends (I),5
PLATIND,Platinum Industr,3
PODDARMENT,Poddar Pigments,6
PREMEXPLN,Prem. Explosives,3
PRIMO,Primo Chemicals,5
PRIVISCL,Privi Speci.,1
PROLIFE,Prolife Indust.,9
RAIN,Rain Industries,2
RAJPUTANA,Rajputana Bio.,7
REFEX,Refex Industries,2
RITEZONE,Rite Zone,11
RNPL,Renol Polychem,6
ROSSARI,Rossari Biotech,2
SACHEEROME,Sacheerome,4
SADHNANIQ,Sadhana Nitro,5
SANGINITA,Sanginita Chemi.,8
SAROJA,Saroja Pharma In,10
SEYAIND,Seya Industries,9
SHK,S H Kelkar & Co.,3
SHREEPUSHK,Sh.Pushkar Chem.,3
SILKFLEX,Silkflex Polymer,7
SNEHAA,Snehaa Organics,9
SOLARINDS,Solar Industries,1
SPEB,SPEB Adhesives,7
SPLPETRO,Supreme Petroch.,1
SRD,Shankar Lal Ram.,6
SRF,SRF,1
SRHHYPOLTD,Sr.Rayala.Hypo,4
STALLION,Stallion India,3
STYRENIX,Styrenix Perfor.,2
SUDARCOLOR,Sudarshan Colorants,4
SUDARSCHEM,Sudarshan Chem.,2
SWANCORP,Swan Corp,1
TATACHEM,Tata Chemicals,1
TATVA,Tatva Chintan,2
TECILCHEM,TECIL Chemical,10
TIRUMALCHM,Thirumalai Chem.,3
TNPETRO,T N Petro Prod.,4
UCL,Ushanti Colour,8
UNIENTER,Uniphos Enter.,4
UNILEX,Unilex Colour &C,9
VALIANTORG,Valiant Organics,4
VIDHIING,Vidhi Specialty,3
VIKASECO,Vikas Ecotech,6
VINATIORGA,Vinati Organics,1
VINYLINDIA,Vinyl Chemicals,5
VISHNU,Vishnu Chemicals,2
VITAL,Vital Chemtech,7
VSCL,Vadivarhe Speci.,9
YASHO,Yasho Industries,3
YCCL,Yasons Chemex,10
